CustomerId,Recency,Frequency,Monetary,is_high_risk,total_amount,avg_amount,std_amount,min_amount,max_amount,transaction_count,total_value,avg_value,std_value,min_value,max_value,debit_ratio,credit_ratio,transaction_hour_mean,transaction_day_mean,transaction_month_mean,transaction_year_mean,transaction_dayofweek_mean,weekend_transaction_ratio,primary_channel_woe,primary_category_woe,primary_currency_woe,primary_pricing_woe
CustomerId_540,61,1,10000,0,10000.0,10000.0,0.0,10000.0,10000.0,1,10000,10000.0,0.0,10000,10000,1.0,0.0,20.0,13.0,12.0,2018.0,3.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_541,0,28,50529,0,46771.5,1670.4107142857142,3366.1027059372364,-1000.0,15000.0,28,50529,1804.607142857143,3293.4849755830883,2,15000,0.5714285714285714,0.42857142857142855,14.142857142857142,9.928571428571429,5.571428571428571,2018.642857142857,2.7857142857142856,0.17857142857142858,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_542,0,4,12260,0,10140.0,2535.0,5057.624607131956,-1000.0,10000.0,4,12260,3065.0,4649.9713260764665,60,10000,0.5,0.5,17.5,11.5,2.0,2019.0,2.25,0.25,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_543,56,28,57892,0,44300.0,1582.142857142857,2864.3497447618824,-5000.0,10000.0,28,57892,2067.5714285714284,2703.595471994742,18,11200,0.6785714285714286,0.32142857142857145,13.321428571428571,18.5,11.678571428571429,2018.0,2.857142857142857,0.10714285714285714,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_544,38,5,2500,0,2500.0,500.0,0.0,500.0,500.0,5,2500,500.0,0.0,500,500,1.0,0.0,21.8,5.0,1.0,2019.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_545,52,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,5.0,23.0,12.0,2018.0,6.0,1.0,-0.33750847788543664,-0.8430518131541136,0.0,1.458347678759948
CustomerId_546,53,6,41000,0,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000,6833.333333333333,3763.863263545405,1000,10000,0.5,0.5,20.0,21.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_547,53,6,41000,0,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000,6833.333333333333,3763.863263545405,1000,10000,0.5,0.5,15.0,21.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_549,12,33,223410,0,160990.0,4878.484848484848,5935.572908959653,-5000.0,10000.0,33,223410,6770.0,3536.8347431001075,10,10000,0.7272727272727273,0.2727272727272727,10.787878787878787,19.727272727272727,4.121212121212121,2018.7272727272727,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_550,12,22,152000,0,100000.0,4545.454545454545,6162.306871134055,-5000.0,10000.0,22,152000,6909.090909090909,3100.0628397485125,1000,10000,0.7272727272727273,0.2727272727272727,9.0,18.636363636363637,5.681818181818182,2018.590909090909,3.9545454545454546,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_551,70,7,43586,0,39178.0,5596.857142857143,5500.806226623253,-1000.0,11000.0,7,43586,6226.571428571428,5021.235533781928,622,11000,0.7142857142857143,0.2857142857142857,15.142857142857142,18.857142857142858,11.285714285714286,2018.0,3.4285714285714284,0.5714285714285714,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_556,1,182,333086,0,258609.0,1420.9285714285713,2764.100788984611,-5000.0,10000.0,182,333086,1830.142857142857,2521.51395183793,5,10000,0.6208791208791209,0.3791208791208791,13.252747252747254,17.03846153846154,8.532967032967033,2018.3021978021977,2.901098901098901,0.23626373626373626,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_557,23,3,1525,0,-525.0,-175.0,761.1668673819164,-1000.0,500.0,3,1525,508.3333333333333,487.55341587700246,25,1000,0.3333333333333333,0.6666666666666666,21.0,20.0,1.0,2019.0,6.0,1.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_558,31,13,20085,0,17915.0,1378.076923076923,2385.9829721919104,-1000.0,7000.0,13,20085,1545.0,2272.515126462308,10,7000,0.6923076923076923,0.3076923076923077,13.846153846153847,11.615384615384615,1.0,2019.0,4.615384615384615,0.46153846153846156,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_559,0,15,112000,0,60000.0,4000.0,7230.886134196436,-5000.0,11000.0,15,112000,7466.666666666667,3113.7177288954913,1000,11000,0.6,0.4,11.666666666666666,10.933333333333334,1.5333333333333334,2019.0,3.6666666666666665,0.06666666666666667,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_560,53,25,173400,0,100000.0,4000.0,6850.425777521667,-5000.0,10700.0,25,173400,6936.0,3671.8387764170693,200,10700,0.56,0.44,14.8,24.0,11.2,2018.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_561,33,13,82000,0,50000.0,3846.153846153846,6488.401881384889,-5000.0,10000.0,13,82000,6307.692307692308,3875.8787258421667,500,10000,0.6923076923076923,0.3076923076923077,6.3076923076923075,8.384615384615385,1.0,2019.0,3.5384615384615383,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_563,11,61,159456,0,131244.0,2151.5409836065573,11556.259881659766,-5000.0,90000.0,61,159456,2614.032786885246,12260.928580885451,10,96000,0.7377049180327869,0.26229508196721313,11.852459016393443,17.704918032786885,6.704918032786885,2018.4590163934427,3.081967213114754,0.26229508196721313,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_565,5,4,22000,0,10000.0,2500.0,6757.711644237764,-5000.0,10000.0,4,22000,5500.0,3696.845502136473,1000,10000,0.5,0.5,4.0,8.0,2.0,2019.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_566,48,1,50000,0,50000.0,50000.0,0.0,50000.0,50000.0,1,50000,50000.0,0.0,50000,50000,1.0,0.0,18.0,26.0,12.0,2018.0,2.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_567,8,22,62135,0,60865.0,2766.590909090909,3338.2107362947327,-160.0,10000.0,22,62135,2824.318181818182,3287.1772140845305,30,10000,0.6818181818181818,0.3181818181818182,13.272727272727273,18.272727272727273,1.0909090909090908,2019.0,3.909090909090909,0.22727272727272727,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_568,39,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,11.0,4.0,1.0,2019.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_571,6,6,5150,0,2850.0,475.0,1063.8373935898287,-1000.0,2000.0,6,5150,858.3333333333334,720.0115739810484,50,2000,0.5,0.5,8.0,7.0,2.0,2019.0,3.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_572,3,33,128450,0,123150.0,3731.818181818182,6613.665164143789,-1000.0,33000.0,33,128450,3892.4242424242425,6517.499654920891,20,33000,0.7575757575757576,0.24242424242424243,10.424242424242424,11.242424242424242,1.303030303030303,2019.0,1.9696969696969697,0.030303030303030304,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_573,50,1,10000,0,10000.0,10000.0,0.0,10000.0,10000.0,1,10000,10000.0,0.0,10000,10000,1.0,0.0,12.0,24.0,12.0,2018.0,0.0,0.0,1.8003524329508869,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_574,14,4,3020,0,980.0,245.0,959.218431849597,-1000.0,1000.0,4,3020,755.0,490.0,20,1000,0.5,0.5,19.5,28.75,1.0,2019.0,0.75,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_575,0,9,15350,0,12650.0,1405.5555555555557,1777.0137247015787,-1000.0,4000.0,9,15350,1705.5555555555557,1451.8187826921712,100,4000,0.5555555555555556,0.4444444444444444,14.88888888888889,10.88888888888889,2.0,2019.0,3.0,0.4444444444444444,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_576,26,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,22.0,17.0,1.0,2019.0,3.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_577,24,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,12.0,19.0,1.0,2019.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_578,69,19,70800,0,58200.0,3063.157894736842,4941.205490151815,-5000.0,17000.0,19,70800,3726.315789473684,4434.2846229080815,100,17000,0.7368421052631579,0.2631578947368421,10.368421052631579,21.210526315789473,11.210526315789474,2018.0,3.3684210526315788,0.10526315789473684,1.8003524329508869,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_581,77,2,1000,0,1000.0,500.0,0.0,500.0,500.0,2,1000,500.0,0.0,500,500,1.0,0.0,11.0,27.0,11.0,2018.0,1.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_582,31,5,7525,0,5475.0,1095.0,2305.184374404789,-1000.0,5000.0,5,7525,1505.0,1995.3383171783175,25,5000,0.6,0.4,15.0,12.0,1.0,2019.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_583,9,4,7000,0,7000.0,1750.0,866.0254037844386,500.0,2500.0,4,7000,1750.0,866.0254037844386,500,2500,1.0,0.0,18.5,24.0,1.25,2019.0,3.75,0.25,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_584,11,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,18.8,1.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_585,79,8,7050,0,4950.0,618.75,750.208304406183,-1000.0,1000.0,8,7050,881.25,335.87572106361006,50,1000,0.75,0.25,12.25,20.75,11.0,2018.0,5.25,0.75,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_586,46,6,41000,0,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000,6833.333333333333,3763.863263545405,1000,10000,0.5,0.5,20.0,28.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_587,4,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,16.0,8.0,2.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_588,67,27,29050,0,27950.0,1035.1851851851852,1954.7464332321003,-100.0,10000.0,27,29050,1075.9259259259259,1931.7653529653592,20,10000,0.5555555555555556,0.4444444444444444,13.148148148148149,9.481481481481481,11.703703703703704,2018.0,3.5555555555555554,0.4444444444444444,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_590,33,1,1000,0,1000.0,1000.0,0.0,1000.0,1000.0,1,1000,1000.0,0.0,1000,1000,1.0,0.0,16.0,10.0,1.0,2019.0,3.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_592,16,104,113165,0,106635.0,1025.3365384615386,1891.6921413081282,-1000.0,10000.0,104,113165,1088.125,1855.9390614342055,20,10000,0.5769230769230769,0.4230769230769231,12.432692307692308,17.48076923076923,10.836538461538462,2018.1057692307693,3.2211538461538463,0.3269230769230769,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_593,10,6,4245,0,2155.0,359.1666666666667,765.2477812229623,-1000.0,1000.0,6,4245,707.5,373.81479371474853,45,1000,0.6666666666666666,0.3333333333333333,15.833333333333334,21.5,10.333333333333334,2018.1666666666667,4.333333333333333,0.3333333333333333,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_594,16,13,68567,0,5157.0,396.6923076923077,5972.953392650008,-7000.0,10000.0,13,68567,5274.384615384615,2576.3213288997144,1000,10000,0.38461538461538464,0.6153846153846154,12.0,21.307692307692307,6.923076923076923,2018.4615384615386,2.4615384615384617,0.23076923076923078,2.584933819470464,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_595,50,1,2000,0,2000.0,2000.0,0.0,2000.0,2000.0,1,2000,2000.0,0.0,2000,2000,1.0,0.0,15.0,24.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_596,87,1,5000,0,5000.0,5000.0,0.0,5000.0,5000.0,1,5000,5000.0,0.0,5000,5000,1.0,0.0,12.0,17.0,11.0,2018.0,5.0,1.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_598,88,4,8340,0,8060.0,2015.0,3342.588817069787,-140.0,7000.0,4,8340,2085.0,3284.8490579223476,140,7000,0.75,0.25,12.75,15.5,11.0,2018.0,3.5,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_599,57,30,1348500,0,1286500.0,42883.333333333336,102304.2860980076,-5000.0,400000.0,30,1348500,44950.0,101382.37196291862,500,400000,0.7666666666666667,0.23333333333333334,10.233333333333333,14.866666666666667,12.0,2018.0,4.633333333333334,0.4666666666666667,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_6,83,1,10000,0,-10000.0,-10000.0,0.0,-10000.0,-10000.0,1,10000,10000.0,0.0,10000,10000,0.0,1.0,16.0,21.0,11.0,2018.0,2.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_600,54,27,55245,0,52005.0,1926.111111111111,2217.27150992339,-250.0,6000.0,27,55245,2046.111111111111,2102.687078173533,20,6000,0.7037037037037037,0.2962962962962963,10.88888888888889,20.037037037037038,11.333333333333334,2018.0,1.7037037037037037,0.1111111111111111,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_601,46,13,92000,0,79000.0,6076.923076923077,5563.445252442328,-5000.0,10000.0,13,92000,7076.923076923077,4086.7986342518857,500,10000,0.7692307692307693,0.23076923076923078,12.307692307692308,28.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_602,57,1,100000,0,100000.0,100000.0,0.0,100000.0,100000.0,1,100000,100000.0,0.0,100000,100000,1.0,0.0,10.0,17.0,12.0,2018.0,0.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_603,61,3,120000,0,120000.0,40000.0,51961.52422706632,10000.0,100000.0,3,120000,40000.0,51961.52422706632,10000,100000,1.0,0.0,7.0,14.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_604,40,3,3000,0,3000.0,1000.0,0.0,1000.0,1000.0,3,3000,1000.0,0.0,1000,1000,1.0,0.0,14.333333333333334,3.0,1.0,2019.0,3.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_605,8,25,21658,0,14232.0,569.28,1120.874938013455,-1000.0,5000.0,25,21658,866.32,1009.5912836390775,20,5000,0.56,0.44,9.64,17.96,5.48,2018.6,2.16,0.08,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_606,0,208,1132400,0,922360.0,4434.423076923077,15378.791975696126,-11000.0,100000.0,208,1132400,5444.2307692307695,15300.016090566998,10,100000,0.8076923076923077,0.19230769230769232,11.245192307692308,18.85576923076923,5.336538461538462,2018.6009615384614,2.485576923076923,0.057692307692307696,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_607,32,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,13.0,11.0,1.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_609,34,17,31465,0,29135.0,1713.8235294117646,2141.042042887473,-1000.0,5500.0,17,31465,1850.8823529411766,2016.172298017736,25,5500,0.7058823529411765,0.29411764705882354,10.588235294117647,17.11764705882353,8.764705882352942,2018.2941176470588,2.235294117647059,0.17647058823529413,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_610,1,82,506931,0,392880.39,4791.2242682926835,9388.536719396392,-5000.0,42000.0,82,506931,6182.085365853659,8667.525003366343,13,42000,0.6341463414634146,0.36585365853658536,15.097560975609756,16.21951219512195,5.378048780487805,2018.621951219512,2.6463414634146343,0.0975609756097561,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_611,54,2,6000,0,6000.0,3000.0,2828.42712474619,1000.0,5000.0,2,6000,3000.0,2828.42712474619,1000,5000,1.0,0.0,3.5,21.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_612,9,38,51525,0,47995.0,1263.0263157894738,1674.3136469843253,-496.0,6500.0,38,51525,1355.921052631579,1650.1972426182297,10,6500,0.6842105263157895,0.3157894736842105,11.421052631578947,16.81578947368421,9.18421052631579,2018.2631578947369,3.0526315789473686,0.3684210526315789,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_613,37,8,11150,0,8850.0,1106.25,1821.3883048770401,-1000.0,5000.0,8,11150,1393.75,1579.8818897988185,50,5000,0.625,0.375,13.75,16.625,6.5,2018.5,3.75,0.5,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_614,50,5,3235,0,3165.0,633.0,429.4706043491219,-35.0,1000.0,5,3235,647.0,402.54813376787627,35,1000,0.8,0.2,6.2,15.6,11.8,2018.0,2.4,0.4,-0.33750847788543664,-0.8430518131541136,0.0,1.458347678759948
CustomerId_619,4,17,93855,0,88945.0,5232.058823529412,6630.92684387511,-1005.0,20000.0,17,93855,5520.882352941177,6735.865347918864,100,21800,0.7647058823529411,0.23529411764705882,15.0,19.941176470588236,9.588235294117647,2018.235294117647,3.3529411764705883,0.11764705882352941,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_620,60,6,176000,0,144000.0,24000.0,43405.06882842141,-5000.0,80000.0,6,176000,29333.333333333332,39276.7955244145,1000,80000,0.3333333333333333,0.6666666666666666,12.833333333333334,12.833333333333334,12.0,2018.0,2.8333333333333335,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_621,12,9,62000,0,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000,6888.888888888889,3257.470047615344,1000,10000,0.6666666666666666,0.3333333333333333,8.0,14.333333333333334,1.4444444444444444,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_622,53,5,31000,0,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000,6200.0,3834.057902536163,1000,10000,0.6,0.4,15.0,21.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_624,26,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,14.0,17.0,1.0,2019.0,3.0,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_625,64,205,1057421,0,950249.0,4635.360975609756,22769.799900875725,-10000.0,200000.0,205,1057421,5158.151219512195,22665.07126554247,10,200000,0.5658536585365853,0.43414634146341463,11.317073170731707,10.717073170731707,11.575609756097561,2018.0,3.2829268292682925,0.23414634146341465,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_627,45,133,211026,0,165400.0,1243.609022556391,2752.6052338196464,-5000.0,10573.0,133,211026,1586.6616541353383,2568.7639489769995,10,10573,0.6541353383458647,0.3458646616541353,12.451127819548873,22.082706766917294,11.285714285714286,2018.0,3.338345864661654,0.19548872180451127,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_629,18,5,32000,0,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000,6400.0,3781.5340802378078,1000,10000,0.6,0.4,13.0,25.0,1.0,2019.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_630,45,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,3.0,30.0,12.0,2018.0,6.0,1.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_633,25,6,13020,0,12980.0,2163.3333333333335,1945.2677622031026,-20.0,5000.0,6,13020,2170.0,1936.336747572591,20,5000,0.8333333333333334,0.16666666666666666,11.0,17.333333333333332,1.0,2019.0,3.3333333333333335,0.0,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_636,23,45,27760,0,24640.0,547.5555555555555,920.3276480677845,-1000.0,4000.0,45,27760,616.8888888888889,874.3187535608981,10,4000,0.5555555555555556,0.4444444444444444,12.311111111111112,16.711111111111112,9.8,2018.2,3.577777777777778,0.4,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_638,46,6,41000,0,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000,6833.333333333333,3763.863263545405,1000,10000,0.5,0.5,20.0,28.0,12.0,2018.0,4.0,0.0,0.4311943540739834,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_639,53,5,31000,0,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000,6200.0,3834.057902536163,1000,10000,0.6,0.4,16.0,21.0,12.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_640,0,19,93210,0,61190.0,3220.5263157894738,5278.2367359692835,-5000.0,10000.0,19,93210,4905.789473684211,3661.1432880233738,10,10000,0.7368421052631579,0.2631578947368421,12.157894736842104,14.473684210526315,1.5789473684210527,2019.0,3.6842105263157894,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_642,31,7,9000,0,5000.0,714.2857142857143,1253.5663410560176,-2000.0,2000.0,7,9000,1285.7142857142858,487.9500364742666,1000,2000,0.8571428571428571,0.14285714285714285,9.857142857142858,11.285714285714286,1.0,2019.0,4.285714285714286,0.2857142857142857,-0.33750847788543664,-0.8430518131541136,0.0,1.458347678759948
CustomerId_643,14,1,10000,0,10000.0,10000.0,0.0,10000.0,10000.0,1,10000,10000.0,0.0,10000,10000,1.0,0.0,7.0,30.0,1.0,2019.0,2.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_644,62,1,500,0,500.0,500.0,0.0,500.0,500.0,1,500,500.0,0.0,500,500,1.0,0.0,20.0,12.0,12.0,2018.0,2.0,0.0,-0.33750847788543664,2.080109767565042,0.0,0.7896345235372848
CustomerId_645,0,14,92000,0,50000.0,3571.4285714285716,6595.0364285957885,-5000.0,10000.0,14,92000,6571.428571428572,3274.946522506089,1000,10000,0.6428571428571429,0.35714285714285715,10.571428571428571,12.571428571428571,1.6428571428571428,2019.0,3.5,0.07142857142857142,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_646,20,3,2050,0,-50.0,-16.666666666666668,1000.4165798972613,-1000.0,1000.0,3,2050,683.3333333333334,548.4827557301445,50,1000,0.3333333333333333,0.6666666666666666,14.0,23.0,1.0,2019.0,2.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_647,0,1869,3905264,0,3633564.0,1944.1219903691813,7715.389536615688,-5000.0,101300.0,1869,3905264,2089.493846976993,7706.225885536856,7,101300,0.5724986623863029,0.4275013376136972,13.02621722846442,17.54895666131621,8.565008025682182,2018.3167469234886,3.15195291599786,0.33226324237560195,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_648,4,21,42900,0,39100.0,1861.904761904762,2197.720680722687,-250.0,5000.0,21,42900,2042.857142857143,2021.8979767959183,100,5000,0.5238095238095238,0.47619047619047616,17.285714285714285,15.095238095238095,2.3333333333333335,2018.904761904762,2.6666666666666665,0.0,-0.33750847788543664,-0.8430518131541136,0.0,0.7896345235372848
CustomerId_650,1,1,100000,0,100000.0,100000.0,0.0,100000.0,100000.0,1,100000,100000.0,0.0,100000,100000,1.0,0.0,8.0,12.0,2.0,2019.0,1.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_651,74,4,26700,0,14500.0,3625.0,7586.995452746759,-5000.0,10000.0,4,26700,6675.0,4914.858424546259,500,11200,0.5,0.5,11.0,30.0,11.0,2018.0,4.0,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_652,0,206,996141,0,899719.5,4367.570388349514,14685.678261362014,-5000.0,80000.0,206,996141,4835.635922330097,14562.788405550966,10,80000,0.6407766990291263,0.3592233009708738,13.820388349514563,17.92718446601942,7.548543689320389,2018.3980582524273,2.621359223300971,0.23300970873786409,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_653,10,18,14035,0,12965.0,720.2777777777778,972.24795950994,-175.0,3500.0,18,14035,779.7222222222222,922.4176548968256,25,3500,0.6111111111111112,0.3888888888888889,14.944444444444445,17.11111111111111,9.11111111111111,2018.2777777777778,3.388888888888889,0.2777777777777778,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_654,88,1,15000,0,15000.0,15000.0,0.0,15000.0,15000.0,1,15000,15000.0,0.0,15000,15000,1.0,0.0,10.0,16.0,11.0,2018.0,4.0,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_655,4,53,323920,0,220000.0,4150.943396226415,6082.671561382997,-5000.0,14000.0,53,323920,6111.698113207547,4172.789942845405,25,15620,0.7358490566037735,0.2641509433962264,9.339622641509434,15.30188679245283,3.30188679245283,2018.8301886792453,3.547169811320755,0.018867924528301886,-0.33750847788543664,-0.8430518131541136,0.0,-0.3872715751354502
CustomerId_656,15,13,13160,0,10840.0,833.8461538461538,998.6702697548916,-1000.0,2000.0,13,13160,1012.3076923076923,800.2619763360188,20,2000,0.6153846153846154,0.38461538461538464,13.76923076923077,19.76923076923077,4.384615384615385,2018.6923076923076,2.1538461538461537,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_658,5,4,7770,0,4980.0,1245.0,2633.141343212197,-1000.0,5000.0,4,7770,1942.5,2580.0306845720525,20,5750,0.5,0.5,7.75,7.75,2.0,2019.0,3.75,0.0,0.4311943540739834,-0.3092485788313673,0.0,-0.3872715751354502
CustomerId_660,4,24,174150,0,143450.0,5977.083333333333,6073.030351062601,-5000.0,15000.0,24,174150,7256.25,4383.842430621993,45,15000,0.75,0.25,13.0,11.291666666666666,8.5,2018.3333333333333,3.9583333333333335,0.0,-0.33750847788543664,-0.3092485788313673,0.0,-0.3872715751354502
